tweet_id,datetime,text,user,likes,retweets,sentiment
btc_00005181,2024-03-13 10:05:14,Market update: Bitcoin sideways movement continues,crypto_news,44,18,neutral
btc_00005182,2024-03-13 10:09:10,Regulatory pressure killing Bitcoin! Be careful! ⚖️,sats_stacker,111,3,negative
btc_00005183,2024-03-13 11:40:08,Best decision ever: buying Bitcoin! 🙌 💯,sats_stacker,498,82,positive
btc_00005184,2024-03-13 11:53:32,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️,sats_stacker,888,520,negative
btc_00005185,2024-03-13 11:38:42,Just stacked more sats! Bitcoin only 🧡 👀,bitcoin_maxie,68,65,positive
btc_00005186,2024-03-13 11:34:13,Consolidation phase for Bitcoin continues ⏸️,on_chain_data,1200,168,neutral
btc_00005187,2024-03-13 12:13:20,Bitcoin to the moon! 🚀 #BTC #crypto,chart_master,36,50,positive
btc_00005188,2024-03-13 12:44:52,BTC pumping hard! This is just the beginning 🔥,btc_hodler,70,53,positive
btc_00005189,2024-03-13 12:53:06,Bitcoin mining centralization = big problem ⚠️,satoshi_fan,76,10,negative
btc_00005190,2024-03-13 12:17:04,Bitcoin sentiment turning positive! Rally incoming 🚀,crypto_skeptic,385,93,positive
btc_00005191,2024-03-13 13:05:06,Market manipulation! Bitcoin not organic growth 😡,bear_market,149,56,negative
btc_00005192,2024-03-13 13:25:04,Bitcoin currently trading at $49079 📊,crypto_news,21,17,neutral
btc_00005193,2024-03-13 13:34:07,Bitcoin transaction fees too high! Unusable! 💸,bitcoin_maxie,134,26,negative
btc_00005194,2024-03-13 13:15:30,Sold all my BTC before the crash! Dodged bullet 😅,crypto_bull,218,20,negative
btc_00005195,2024-03-13 14:40:37,"Bearish on Bitcoin, downtrend confirmed 🐻",crypto_skeptic,494,23,negative
btc_00005196,2024-03-13 14:46:57,BITCOIN ON-CHAIN METRICS SHOWING MIXED SIGNALS 📊 🔥,moon_soon,82,63,neutral
btc_00005197,2024-03-13 15:12:59,Best decision ever: buying Bitcoin! 🙌,technical_ta,661,177,positive
btc_00005198,2024-03-13 15:04:53,Bitcoin looking strong at $57 resistance broken!,crypto_news,742,115,positive
btc_00005199,2024-03-13 15:59:28,Analyzing Bitcoin chart patterns today 📈 💰,satoshi_fan,167,20,neutral
btc_00005200,2024-03-13 15:12:23,Just stacked more sats! Bitcoin only 🧡 👀,whale_watcher,760,89,positive
btc_00005201,2024-03-13 16:32:01,BTC hodlers being rewarded! Diamond hands win 💎,bull_run,450,61,positive
btc_00005202,2024-03-13 16:32:27,Lost 16% on Bitcoin this week... brutal 💔,trading_pro,355,81,negative
btc_00005203,2024-03-13 17:00:30,Bitcoin correlation with stocks remains high 📊,diamond_hands,160,35,neutral
btc_00005204,2024-03-13 17:50:15,Institutional Bitcoin holdings update: Fidelity BTC 👀,crypto_analyst,196,46,neutral
btc_00005205,2024-03-13 17:25:15,Bitcoin hashrate at ATH! Network security = bullish 🔒 💯,diamond_hands,982,254,positive
btc_00005206,2024-03-13 17:18:12,Bitcoin sentiment turning positive! Rally incoming 🚀,technical_ta,132,86,positive
btc_00005207,2024-03-13 18:58:50,"BITCOIN DOMINANCE AT 59%, ALTCOINS STRUGGLING",trading_pro,72,41,neutral
btc_00005208,2024-03-13 18:00:18,Analyzing Bitcoin chart patterns today 📈,btc_hodler,121,53,neutral
btc_00005209,2024-03-13 18:34:05,DCA into Bitcoin = winning strategy 📊,diamond_hands,688,309,positive
btc_00005210,2024-03-13 19:55:47,Long-term Bitcoin holders not selling 🔒,crypto_news,185,60,neutral
btc_00005211,2024-03-13 19:37:15,Consolidation phase for Bitcoin continues ⏸️,hodl_gang,123,38,neutral
btc_00005212,2024-03-13 20:14:39,Just stacked more sats! Bitcoin only 🧡,sats_stacker,210,200,positive
btc_00005213,2024-03-13 20:17:22,Bitcoin correlation with stocks remains high 📊,chart_master,198,50,neutral
btc_00005214,2024-03-13 21:32:57,Bitcoin currently trading at $48735 📊,crypto_analyst,217,51,neutral
btc_00005215,2024-03-13 21:38:41,Bitcoin stock-to-flow model update: ratio Square,btc_miner,79,29,neutral
btc_00005216,2024-03-13 21:46:22,"Bitcoin = ponzi scheme, wake up people! ⚠️",crypto_skeptic,191,125,negative
btc_00005217,2024-03-13 22:37:06,"Crypto winter is here, Bitcoin going to $43 🥶",sats_stacker,396,95,negative
btc_00005218,2024-03-13 23:05:43,"BTC dump incoming, get out while you can! 🔻 👀",hodl_gang,229,4,negative
btc_00005219,2024-03-13 23:46:10,"Crypto winter is here, Bitcoin going to $39 🥶",defi_degen,66,48,negative
btc_00005220,2024-03-13 23:55:59,Regulatory pressure killing Bitcoin! Be careful! ⚖️,crypto_skeptic,231,18,negative
btc_00005221,2024-03-14 00:19:51,Bitcoin looking strong at $57 resistance broken!,defi_degen,301,90,positive
btc_00005222,2024-03-14 00:50:49,Smart money accumulating Bitcoin quietly 👀,nft_collector,146,56,positive
btc_00005223,2024-03-14 00:10:23,Bitcoin adoption growing massively! Bullish 📊,crypto_bull,153,130,positive
btc_00005224,2024-03-14 01:49:59,Interesting Bitcoin development: MicroStrategy 💯,crypto_skeptic,33,10,neutral
btc_00005225,2024-03-14 01:23:09,"Bitcoin will hit $63k this year, mark my words! 📈",chart_master,376,113,positive
btc_00005226,2024-03-14 01:04:50,"Bearish on Bitcoin, downtrend confirmed 🐻",hodl_gang,126,36,negative
btc_00005227,2024-03-14 01:09:39,Just stacked more sats! Bitcoin only 🧡,defi_degen,128,61,positive
btc_00005228,2024-03-14 01:58:20,BTC holding steady at Square support level,crypto_news,59,8,neutral
btc_00005229,2024-03-14 02:55:50,Just bought more $BTC! HODL strong 💎🙌,hodl_gang,354,144,positive
btc_00005230,2024-03-14 02:23:43,Bitcoin looking strong at $69 resistance broken!,bull_run,274,91,positive
btc_00005231,2024-03-14 03:05:38,Bitcoin currently trading at $48815 📊,fundamental,161,36,neutral
btc_00005232,2024-03-14 03:26:08,New Bitcoin ETF filing submitted by institutional buying ⚡,bitcoin_maxie,61,23,neutral
btc_00005233,2024-03-14 04:18:52,Market manipulation! Bitcoin not organic growth 😡,nft_collector,170,77,negative
btc_00005234,2024-03-14 04:42:45,Consolidation phase for Bitcoin continues ⏸️,btc_hodler,70,10,neutral
btc_00005235,2024-03-14 04:16:58,Bitcoin trading range: $47917 - $49873,crypto_bull,19,18,neutral
btc_00005236,2024-03-14 05:32:40,"Bitcoin bubble bursting, warned you all 😱",nft_collector,144,53,negative
btc_00005237,2024-03-14 05:05:00,Analyzing Bitcoin chart patterns today 📈,on_chain_data,31,1,neutral
btc_00005238,2024-03-14 05:17:42,Survey: 57% of investors hold Bitcoin 💯,fundamental,47,3,neutral
btc_00005239,2024-03-14 06:16:03,"Bitcoin = ponzi scheme, wake up people! ⚠️ 🚨",technical_ta,37,40,negative
btc_00005240,2024-03-14 06:06:20,"Bitcoin volume increasing, watching closely 👀",bitcoin_og,27,18,neutral
btc_00005241,2024-03-14 06:43:46,Institutions buying Bitcoin = moon time 🌙,moon_soon,529,52,positive
btc_00005242,2024-03-14 06:04:49,"Crypto winter is here, Bitcoin going to $35 🥶 🔥",btc_miner,268,31,negative
btc_00005243,2024-03-14 07:53:52,"Crypto winter is here, Bitcoin going to $34 🥶 🎯",trading_pro,98,27,negative
btc_00005244,2024-03-14 07:54:49,Market update: Bitcoin sideways movement continues,crypto_analyst,19,30,neutral
btc_00005245,2024-03-14 07:59:21,Lost 5% on Bitcoin this week... brutal 💔,technical_ta,63,55,negative
btc_00005246,2024-03-14 07:18:46,Market manipulation! Bitcoin not organic growth 😡 💯,chart_master,976,1125,negative
btc_00005247,2024-03-14 07:47:09,LOST 24% ON BITCOIN THIS WEEK... BRUTAL 💔,crypto_news,84,30,negative
btc_00005248,2024-03-14 07:04:15,Analyzing Bitcoin chart patterns today 📈,chart_master,21,4,neutral
btc_00005249,2024-03-14 08:24:23,DCA into Bitcoin = winning strategy 📊 🚨,trading_pro,380,134,positive
btc_00005250,2024-03-14 08:46:41,"Bitcoin dead, time to move on 💀",crypto_skeptic,237,30,negative
btc_00005251,2024-03-14 09:32:40,Survey: 50% of investors hold Bitcoin,chart_master,42,14,neutral
btc_00005252,2024-03-14 09:36:06,BTC holding steady at PayPal support level,moon_soon,69,19,neutral
btc_00005253,2024-03-14 09:29:54,BTC hodlers being rewarded! Diamond hands win 💎,alt_hunter,2352,690,positive
btc_00005254,2024-03-14 09:07:56,Technical analysis shows Bitcoin crash to $26 📉 🎯,crypto_news,124,10,negative
btc_00005255,2024-03-14 10:39:04,BTC holding steady at Tesla support level 🔥,btc_hodler,12,12,neutral
btc_00005256,2024-03-14 10:14:30,"Bitcoin volume increasing, watching closely 👀",alt_hunter,48,10,neutral
btc_00005257,2024-03-14 10:20:54,"Crypto winter is here, Bitcoin going to $27 🥶",whale_watcher,165,39,negative
btc_00005258,2024-03-14 10:04:56,Amazing gains on Bitcoin today! Up 8% 🎉 🎯,bitcoin_maxie,362,23,positive
btc_00005259,2024-03-14 11:33:40,Best decision ever: buying Bitcoin! 🙌,crypto_trader,353,33,positive
btc_00005260,2024-03-14 12:32:34,Bitcoin mining difficulty adjusted 51% 🎯,fundamental,5,14,neutral
btc_00005261,2024-03-14 12:10:10,Long-term Bitcoin holders not selling 🔒,moon_soon,15,7,neutral
btc_00005262,2024-03-14 13:36:14,Institutions buying Bitcoin = moon time 🌙,satoshi_fan,191,32,positive
btc_00005263,2024-03-14 13:55:59,DCA into Bitcoin = winning strategy 📊,technical_ta,268,87,positive
btc_00005264,2024-03-14 13:15:05,Bitcoin sentiment turning positive! Rally incoming 🚀,sats_stacker,56,56,positive
btc_00005265,2024-03-14 13:13:21,Bitcoin looking strong at $63 resistance broken! 🚨,trading_pro,425,100,positive
btc_00005266,2024-03-14 13:16:59,BTC pumping hard! This is just the beginning 🔥,btc_miner,375,912,positive
btc_00005267,2024-03-14 13:32:09,Bitcoin correlation with stocks remains high 📊,sats_stacker,89,22,neutral
btc_00005268,2024-03-14 14:58:23,Bitcoin trading range: $46509 - $48408,bitcoin_og,30,25,neutral
btc_00005269,2024-03-14 15:30:45,"BTC dump incoming, get out while you can! 🔻",whale_watcher,563,119,negative
btc_00005270,2024-03-14 15:50:00,BTC technical analysis shows strong uptrend ↗️,moon_soon,587,40,positive
btc_00005271,2024-03-14 15:07:09,Long-term Bitcoin holders not selling 🔒,sats_stacker,53,16,neutral
btc_00005272,2024-03-14 15:14:16,Market update: Bitcoin sideways movement continues,moon_soon,172,49,neutral
btc_00005273,2024-03-14 16:33:36,Technical analysis shows Bitcoin crash to $29 📉,bitcoin_og,5763,1027,negative
btc_00005274,2024-03-14 17:08:06,Bitcoin breaking resistance! Bullish trend incoming 📈,nft_collector,10218,1026,positive
btc_00005275,2024-03-14 17:18:19,Bitcoin mining difficulty adjusted 46%,btc_miner,149,23,neutral
btc_00005276,2024-03-14 18:59:13,Bitcoin to the moon! 🚀 #BTC #crypto,bitcoin_maxie,1103,209,positive
btc_00005277,2024-03-14 18:14:28,Bitcoin trading range: $49097 - $51101,hodl_gang,34,26,neutral
btc_00005278,2024-03-14 19:01:23,"Bitcoin will hit $68k this year, mark my words! 📈 💰",bull_run,161,271,positive
btc_00005279,2024-03-14 19:46:35,Regulatory pressure killing Bitcoin! Be careful! ⚖️,bull_run,591,193,negative
btc_00005280,2024-03-14 20:30:21,Bitcoin fear & greed at extreme levels! Crash coming 😰,whale_watcher,450,40,negative
btc_00005281,2024-03-14 20:27:49,Bitcoin mining centralization = big problem ⚠️,crypto_analyst,439,37,negative
btc_00005282,2024-03-14 20:47:20,Consolidation phase for Bitcoin continues ⏸️,technical_ta,191,52,neutral
btc_00005283,2024-03-14 20:44:24,"BTC dump incoming, get out while you can! 🔻",satoshi_fan,404,80,negative
btc_00005284,2024-03-14 20:38:54,Market manipulation! Bitcoin not organic growth 😡,bitcoin_og,190,31,negative
btc_00005285,2024-03-14 20:44:45,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️,fundamental,115,152,negative
btc_00005286,2024-03-14 21:16:29,Bitcoin to the moon! 🚀 #BTC #crypto,bitcoin_maxie,387,318,positive
btc_00005287,2024-03-14 21:05:14,BTC hodlers being rewarded! Diamond hands win 💎 ⚡,crypto_bull,700,194,positive
btc_00005288,2024-03-14 21:25:36,Bitcoin adoption growing massively! Bullish 📊,sats_stacker,609,114,positive
btc_00005289,2024-03-14 21:05:59,"Bitcoin = ponzi scheme, wake up people! ⚠️",trading_pro,280,9,negative
btc_00005290,2024-03-14 22:02:27,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️,bull_run,396,84,negative
btc_00005291,2024-03-14 22:45:09,"Bitcoin bubble bursting, warned you all 😱",hodl_gang,101,84,negative
btc_00005292,2024-03-14 22:04:35,Bitcoin mining centralization = big problem ⚠️ 🚨,nft_collector,2856,442,negative
btc_00005293,2024-03-14 22:04:11,New Bitcoin ETF filing submitted by Fidelity,bitcoin_og,106,57,neutral
btc_00005294,2024-03-14 23:38:43,"Bitcoin scam, government will ban it! ⚠️",bitcoin_maxie,267,19,negative
btc_00005295,2024-03-14 23:29:13,Sold all my BTC before the crash! Dodged bullet 😅 💯,crypto_bull,74,36,negative
btc_00005296,2024-03-15 00:44:22,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️ 🎯,defi_degen,233,64,negative
btc_00005297,2024-03-15 00:08:02,"Bitcoin will hit $70k this year, mark my words! 📈",nft_collector,5712,800,positive
btc_00005298,2024-03-15 01:19:44,Institutions buying Bitcoin = moon time 🌙,bitcoin_maxie,44,49,positive
btc_00005299,2024-03-15 01:45:58,"Bitcoin dead, time to move on 💀",crypto_trader,295,37,negative
btc_00005300,2024-03-15 02:55:59,Bitcoin adoption growing massively! Bullish 📊,bitcoin_maxie,111,25,positive
btc_00005301,2024-03-15 02:33:49,Bitcoin breaking resistance! Bullish trend incoming 📈,btc_miner,257,36,positive
btc_00005302,2024-03-15 02:40:57,BTC HODLERS BEING REWARDED! DIAMOND HANDS WIN 💎,whale_watcher,43,79,positive
btc_00005303,2024-03-15 03:32:11,"Crypto winter is here, Bitcoin going to $32 🥶",fundamental,245,65,negative
btc_00005304,2024-03-15 03:06:33,Whales dumping BTC! Retail getting rekt 🐋,hodl_gang,66,13,negative
btc_00005305,2024-03-15 04:02:38,Survey: 46% of investors hold Bitcoin 🚨,bear_market,54,12,neutral
btc_00005306,2024-03-15 05:54:48,Bitcoin hash ribbons indicating Grayscale signal,alt_hunter,73,32,neutral
btc_00005307,2024-03-15 06:15:13,Bitcoin stock-to-flow model update: ratio ETF approval,on_chain_data,43,12,neutral
btc_00005308,2024-03-15 06:23:34,Bitcoin > everything else. Change my mind 💪,alt_hunter,151,88,positive
btc_00005309,2024-03-15 06:31:36,Lost 20% on Bitcoin this week... brutal 💔,btc_hodler,132,36,negative
btc_00005310,2024-03-15 07:46:40,Study shows: Bitcoin volatility decreasing over time,fundamental,25,16,neutral
btc_00005311,2024-03-15 07:56:09,Bitcoin network upgrade scheduled for network congestion,hodl_gang,82,6,neutral
btc_00005312,2024-03-15 08:35:02,New Bitcoin ETF filing submitted by Binance,bitcoin_maxie,27,28,neutral
btc_00005313,2024-03-15 08:48:06,Lost 17% on Bitcoin this week... brutal 💔,bitcoin_og,86,35,negative
btc_00005314,2024-03-15 09:17:34,New Bitcoin ETF filing submitted by network congestion,chart_master,12,5,neutral
btc_00005315,2024-03-15 09:26:12,Best decision ever: buying Bitcoin! 🙌,diamond_hands,325,55,positive
btc_00005316,2024-03-15 09:53:56,BTC technical analysis shows strong uptrend ↗️ 💰,hodl_gang,98,32,positive
btc_00005317,2024-03-15 09:33:42,Smart money accumulating Bitcoin quietly 👀,chart_master,191,84,positive
btc_00005318,2024-03-15 09:24:07,BTC holding steady at network congestion support level,sats_stacker,31,9,neutral
btc_00005319,2024-03-15 09:26:00,Bitcoin to the moon! 🚀 #BTC #crypto 💯,crypto_analyst,532,108,positive
btc_00005320,2024-03-15 10:13:27,Bitcoin mining difficulty adjusted 51%,crypto_bull,51,1,neutral
btc_00005321,2024-03-15 10:25:46,Best decision ever: buying Bitcoin! 🙌,on_chain_data,189,140,positive
btc_00005322,2024-03-15 10:27:41,BITCOIN MINING CENTRALIZATION = BIG PROBLEM ⚠️,diamond_hands,149,47,negative
btc_00005323,2024-03-15 11:14:41,Bitcoin currently trading at $48810 📊,btc_hodler,70,19,neutral
btc_00005324,2024-03-15 11:28:51,Smart money accumulating Bitcoin quietly 👀,chart_master,404,14,positive
btc_00005325,2024-03-15 11:50:01,Bullish on #Bitcoin! Target: $63k 🚀,sats_stacker,214,67,positive
btc_00005326,2024-03-15 11:30:46,Whales dumping BTC! Retail getting rekt 🐋,crypto_trader,181,34,negative
btc_00005327,2024-03-15 12:15:47,Sold all my BTC before the crash! Dodged bullet 😅,chart_master,122,14,negative
btc_00005328,2024-03-15 12:20:55,Amazing gains on Bitcoin today! Up 9% 🎉,crypto_trader,54,30,positive
btc_00005329,2024-03-15 12:21:30,BULLISH ON #BITCOIN! TARGET: $60K 🚀,nft_collector,496,156,positive
btc_00005330,2024-03-15 12:33:26,Survey: 49% of investors hold Bitcoin,crypto_analyst,280,114,neutral
btc_00005331,2024-03-15 13:45:28,Interesting Bitcoin development: technology upgrade ⚡,fundamental,55,2,neutral
btc_00005332,2024-03-15 13:57:50,"Crypto winter is here, Bitcoin going to $42 🥶",fundamental,52,35,negative
btc_00005333,2024-03-15 14:08:29,Whales dumping BTC! Retail getting rekt 🐋,btc_miner,669,58,negative
btc_00005334,2024-03-15 15:51:44,Whales dumping BTC! Retail getting rekt 🐋,alt_hunter,290,101,negative
btc_00005335,2024-03-15 15:07:19,Survey: 46% of investors hold Bitcoin,technical_ta,76,55,neutral
btc_00005336,2024-03-15 16:38:34,Lost 13% on Bitcoin this week... brutal 💔,crypto_bull,315,47,negative
btc_00005337,2024-03-15 16:22:17,"BITCOIN VOLUME INCREASING, WATCHING CLOSELY 👀",on_chain_data,37,37,neutral
btc_00005338,2024-03-15 16:17:43,"Bitcoin dead, time to move on 💀",sats_stacker,564,134,negative
btc_00005339,2024-03-15 16:09:15,"Bitcoin = ponzi scheme, wake up people! ⚠️",satoshi_fan,413,25,negative
btc_00005340,2024-03-15 16:32:18,BTC holding steady at technology upgrade support level,btc_hodler,93,47,neutral
btc_00005341,2024-03-15 17:21:29,Amazing gains on Bitcoin today! Up 4% 🎉,btc_miner,940,280,positive
btc_00005342,2024-03-15 17:36:47,Bitcoin crashing hard! Sell everything! 📉,moon_soon,474,126,negative
btc_00005343,2024-03-15 18:38:02,"Bitcoin dominance at 52%, altcoins struggling 🎯",technical_ta,239,69,neutral
btc_00005344,2024-03-15 18:33:04,Long-term Bitcoin holders not selling 🔒,crypto_bull,1728,296,neutral
btc_00005345,2024-03-15 18:43:09,Whales dumping BTC! Retail getting rekt 🐋 🔥,technical_ta,457,45,negative
btc_00005346,2024-03-15 18:46:46,Bitcoin hashrate at ATH! Network security = bullish 🔒,moon_soon,342,175,positive
btc_00005347,2024-03-15 19:55:35,"Bitcoin = ponzi scheme, wake up people! ⚠️",crypto_bull,691,165,negative
btc_00005348,2024-03-15 19:36:47,"Bearish on Bitcoin, downtrend confirmed 🐻",crypto_trader,265,42,negative
btc_00005349,2024-03-15 20:18:12,"Bitcoin dead, time to move on 💀",bull_run,184,99,negative
btc_00005350,2024-03-15 20:38:10,Bitcoin hash ribbons indicating Fidelity signal,trading_pro,166,70,neutral
btc_00005351,2024-03-15 21:21:14,Bitcoin sentiment turning positive! Rally incoming 🚀,bear_market,365,232,positive
